20210813 11:31:26,17.0,57.8,3722,7.6,48.9,2999,719,4
20210813 11:31:27,17.0,57.8,3722,7.6,48.9,2999,800,4
20210813 11:31:28,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:31:29,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:31:30,17.1,57.8,3722,7.7,48.9,2999,1013,5
20210813 11:31:31,17.1,57.8,3722,7.6,48.9,3001,1150,6
20210813 11:31:32,17.1,57.8,3722,7.5,48.9,3001,717,4
20210813 11:31:33,17.1,57.8,3722,7.6,48.9,2999,800,4
20210813 11:31:34,17.1,57.8,3722,7.7,48.9,3001,716,4
20210813 11:31:35,17.1,57.7,3720,7.6,48.9,3001,717,4
20210813 11:31:36,17.2,57.7,3720,7.5,48.9,2999,935,5
20210813 11:31:37,17.1,57.8,3720,7.6,48.9,2999,1151,6
20210813 11:31:39,17.0,57.8,3722,7.6,48.9,2999,717,4
20210813 11:31:40,17.1,57.8,3722,7.7,48.9,3001,800,4
20210813 11:31:41,17.1,57.8,3722,7.6,48.9,2999,716,4
20210813 11:31:42,17.1,57.7,3720,7.6,48.9,2999,610,3
20210813 11:31:43,17.1,57.7,3720,7.6,48.9,2999,935,5
20210813 11:31:44,17.1,57.8,3722,7.6,48.9,2999,865,4
20210813 11:31:45,17.1,57.8,3722,7.6,48.9,2999,798,4
20210813 11:31:46,17.1,57.8,3720,7.6,48.9,2999,800,4
20210813 11:31:47,17.1,57.8,3722,7.7,48.9,2999,717,4
20210813 11:31:48,17.1,57.8,3722,7.7,48.9,2999,608,3
20210813 11:31:49,17.1,57.8,3722,7.6,48.9,2999,935,5
20210813 11:31:50,17.0,57.7,3722,7.6,48.9,2999,799,4
20210813 11:31:51,16.9,57.7,3720,7.5,48.9,3001,718,4
20210813 11:31:52,17.1,57.8,3722,7.7,48.9,3001,722,4
20210813 11:31:53,17.1,57.8,3722,7.6,48.9,2999,716,4
20210813 11:31:54,17.1,57.8,3722,7.6,48.9,2999,611,3
20210813 11:31:55,17.1,57.8,3722,7.6,48.9,2999,1261,6
20210813 11:31:56,17.0,57.8,3722,7.6,48.9,3001,800,4
20210813 11:31:57,17.1,57.8,3722,7.6,48.9,2999,828,4
20210813 11:31:58,17.1,57.8,3722,7.7,48.9,2999,717,4
20210813 11:31:59,17.1,57.8,3722,7.6,48.9,2999,608,3
20210813 11:32:00,17.1,57.8,3722,7.6,48.9,2999,934,5
20210813 11:32:01,17.1,57.8,3722,7.7,48.9,2999,1151,6
20210813 11:32:02,17.0,57.7,3720,7.6,48.9,2999,828,4
20210813 11:32:03,17.1,57.7,3720,7.6,48.9,2999,936,5
20210813 11:32:04,17.1,57.7,3720,7.6,48.9,2999,716,4
20210813 11:32:05,17.1,57.7,3720,7.7,48.9,2999,718,4
20210813 11:32:06,17.1,57.7,3720,7.6,48.9,2999,798,4
20210813 11:32:07,17.1,57.7,3720,7.6,48.9,2999,1152,6
20210813 11:32:08,17.1,57.8,3722,7.6,48.9,3001,718,4
20210813 11:32:09,17.1,57.8,3722,7.6,48.9,2999,936,5
20210813 11:32:10,17.1,57.8,3722,7.7,48.9,2999,717,4
20210813 11:32:11,17.1,57.8,3722,7.7,48.9,2999,717,4
20210813 11:32:12,17.1,57.8,3722,7.7,48.9,3001,800,4
20210813 11:32:13,17.1,57.8,3722,7.6,48.9,2999,1018,5
20210813 11:32:14,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:32:15,17.1,57.8,3722,7.6,48.9,2999,798,4
20210813 11:32:16,17.1,57.8,3722,7.7,48.9,2999,719,4
20210813 11:32:17,17.1,57.8,3722,7.6,48.9,2999,716,4
20210813 11:32:18,17.1,57.8,3722,7.6,48.9,2999,1114,6
20210813 11:32:20,17.0,57.8,3722,7.6,48.9,2999,1015,5
20210813 11:32:21,17.1,57.8,3722,7.7,48.9,2999,718,4
20210813 11:32:22,17.0,57.8,3720,7.6,48.9,2999,717,4
20210813 11:32:23,17.1,57.7,3720,7.5,48.9,2999,716,4
20210813 11:32:24,17.1,57.8,3720,7.7,48.9,2999,773,4
20210813 11:32:25,17.1,57.8,3720,7.6,48.9,2999,1155,6
20210813 11:32:26,17.1,57.8,3722,7.6,48.9,2999,1016,5
20210813 11:32:27,17.1,57.8,3722,7.6,48.9,2999,796,4
20210813 11:32:28,17.1,57.8,3722,7.6,48.9,2999,798,4
20210813 11:32:29,17.1,57.7,3720,7.7,48.9,2999,608,3
20210813 11:32:30,17.1,57.8,3722,7.6,48.9,2999,799,4
20210813 11:32:31,17.0,57.7,3720,7.7,48.9,2999,1152,6
20210813 11:32:32,17.0,57.8,3720,7.6,48.9,2999,1017,5
20210813 11:32:33,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:32:34,17.1,57.7,3722,7.6,48.9,2999,801,4
20210813 11:32:35,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:32:36,17.1,57.8,3722,7.7,48.9,2999,717,4
20210813 11:32:37,17.1,57.7,3720,7.7,48.9,2999,1016,5
20210813 11:32:38,17.1,57.7,3722,7.6,48.9,2999,717,4
20210813 11:32:39,17.1,57.8,3722,7.6,48.9,2999,797,4
20210813 11:32:40,17.0,57.7,3720,7.6,48.9,2999,778,4
20210813 11:32:41,17.2,57.8,3722,7.7,48.9,2999,714,4
20210813 11:32:42,17.1,57.7,3720,7.7,48.9,2999,717,4
20210813 11:32:43,17.0,57.8,3720,7.6,48.9,2999,1152,6
20210813 11:32:44,17.0,57.7,3720,7.6,48.9,2999,719,4
20210813 11:32:45,17.1,57.8,3722,7.6,48.9,2999,796,4
20210813 11:32:46,17.1,57.8,3722,7.7,48.9,2999,718,4
20210813 11:32:47,17.0,57.7,3720,7.6,48.9,2999,718,4
20210813 11:32:48,17.1,57.8,3720,7.6,48.9,2999,1014,5
20210813 11:32:49,17.0,57.7,3720,7.6,48.9,2999,1153,6
20210813 11:32:50,17.1,57.8,3720,7.6,48.9,2999,718,4
20210813 11:32:51,17.1,57.8,3722,7.6,48.9,2999,802,4
20210813 11:32:52,17.0,57.7,3720,7.6,48.9,2999,718,4
20210813 11:32:53,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:32:54,16.9,57.7,3720,7.6,48.9,2999,1018,5
20210813 11:32:55,16.9,57.7,3720,7.6,48.9,2999,1261,6
20210813 11:32:56,17.1,57.8,3722,7.6,48.9,2999,801,4
20210813 11:32:57,17.0,57.7,3720,7.6,49.0,2999,934,5
20210813 11:32:58,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:33:00,17.0,57.7,3720,7.6,48.9,2999,718,4
20210813 11:33:01,17.1,57.8,3720,7.5,48.9,2999,1018,5
20210813 11:33:02,17.1,57.8,3722,7.6,48.9,2999,730,4
20210813 11:33:03,17.1,57.8,3722,7.6,48.9,2999,798,4
20210813 11:33:04,17.1,57.8,3722,7.7,48.9,3001,935,5
20210813 11:33:05,17.1,57.8,3722,7.7,48.9,2999,716,4
20210813 11:33:06,17.1,57.7,3720,7.6,48.9,2999,717,4
20210813 11:33:07,17.1,57.8,3722,7.6,48.9,2999,1151,6
20210813 11:33:08,17.1,57.8,3722,7.7,48.9,2999,798,4
20210813 11:33:09,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:33:10,17.1,57.8,3720,7.6,48.9,3001,609,3
20210813 11:33:11,17.1,57.7,3720,7.6,48.9,2999,717,4
20210813 11:33:12,17.0,57.8,3720,7.7,48.9,2999,718,4
20210813 11:33:13,17.1,57.8,3720,7.6,48.9,2999,1261,6
20210813 11:33:14,17.0,57.7,3720,7.6,48.9,2999,935,5
20210813 11:33:15,17.0,57.7,3720,7.6,48.9,2999,842,4
20210813 11:33:16,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:33:17,17.2,57.8,3722,7.7,48.9,2999,719,4
20210813 11:33:18,17.0,57.7,3720,7.6,48.9,2999,934,5
20210813 11:33:19,17.1,57.8,3722,7.5,48.9,2999,1261,6
20210813 11:33:20,17.1,57.8,3720,7.7,48.9,2999,935,5
20210813 11:33:21,17.1,57.8,3720,7.7,48.9,2999,935,5
20210813 11:33:22,17.2,57.8,3722,7.6,48.9,2999,718,4
20210813 11:33:23,17.1,57.8,3722,7.5,48.9,2999,715,4
20210813 11:33:24,17.1,57.7,3722,7.5,48.9,3001,800,4
20210813 11:33:25,17.0,57.7,3720,7.6,48.9,2999,1261,6
20210813 11:33:26,17.0,57.8,3720,7.6,48.9,2999,717,4
20210813 11:33:27,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:33:28,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:33:29,17.0,57.7,3720,7.6,48.9,2999,716,4
20210813 11:33:30,17.1,57.8,3722,7.6,48.9,2999,800,4
20210813 11:33:31,17.1,57.8,3722,7.6,48.9,3001,933,5
20210813 11:33:32,17.1,57.8,3722,7.6,48.9,3001,718,4
20210813 11:33:33,17.1,57.8,3722,7.6,48.9,2999,800,4
20210813 11:33:34,17.1,57.8,3722,7.6,48.9,2999,718,4
20210813 11:33:35,17.1,57.8,3722,7.6,48.9,2999,718,4
20210813 11:33:36,17.1,57.8,3722,7.6,48.9,2999,1088,6
20210813 11:33:37,17.1,57.8,3722,7.6,48.9,2999,935,5
20210813 11:33:38,17.1,57.8,3722,7.6,48.9,2999,719,4
20210813 11:33:39,17.0,57.7,3722,7.6,48.9,2999,800,4
20210813 11:33:40,17.1,57.8,3722,7.6,48.9,2999,715,4
20210813 11:33:41,17.0,57.8,3722,7.5,48.9,2999,609,3
20210813 11:33:42,17.1,57.8,3722,7.6,48.9,2999,1153,6
20210813 11:33:44,17.0,57.7,3722,7.6,48.9,2999,1017,5
20210813 11:33:45,17.0,57.7,3720,7.6,48.9,3001,795,4
20210813 11:33:46,17.1,57.8,3720,7.5,48.9,2999,800,4
20210813 11:33:47,17.1,57.7,3720,7.6,48.9,2999,717,4
20210813 11:33:48,17.0,57.8,3722,7.7,48.9,2999,798,4
20210813 11:33:49,17.0,57.8,3722,7.6,48.9,2999,1153,6
20210813 11:33:50,17.1,57.8,3722,7.6,48.9,2999,1016,5
20210813 11:33:51,17.1,57.8,3722,7.6,48.9,2999,796,4
20210813 11:33:52,17.0,57.7,3720,7.6,48.9,2999,797,4
20210813 11:33:53,17.1,57.8,3722,7.7,48.9,2999,718,4
20210813 11:33:54,17.1,57.8,3722,7.7,48.9,2999,713,4
20210813 11:33:55,17.1,57.8,3722,7.6,48.9,2999,1016,5
20210813 11:33:56,17.1,57.8,3722,7.7,48.9,2999,610,3
20210813 11:33:57,17.1,57.8,3722,7.6,48.9,2999,800,4
20210813 11:33:58,17.1,57.8,3722,7.6,48.9,2999,610,3
20210813 11:33:59,17.0,57.7,3722,7.6,49.0,3001,719,4
20210813 11:34:00,17.1,57.7,3722,7.6,49.0,2999,800,4
20210813 11:34:01,17.0,57.7,3720,7.7,48.9,2999,1153,6
20210813 11:34:02,17.2,57.8,3722,7.6,48.9,3001,609,3
20210813 11:34:03,17.1,57.8,3722,7.6,48.9,3001,800,4
20210813 11:34:04,17.0,57.8,3720,7.6,49.0,3001,719,4
20210813 11:34:05,17.1,57.8,3722,7.7,48.9,3001,717,4
20210813 11:34:06,17.1,57.8,3722,7.6,48.9,2999,1017,5
20210813 11:34:07,17.1,57.8,3722,7.6,48.9,2999,1155,6
20210813 11:34:08,17.1,57.8,3722,7.6,49.0,3001,718,4
20210813 11:34:09,17.1,57.8,3722,7.6,49.0,2999,799,4
20210813 11:34:10,17.1,57.8,3720,7.7,48.9,2999,608,3
20210813 11:34:11,17.1,57.8,3722,7.5,48.9,2999,717,4
20210813 11:34:12,17.1,57.8,3722,7.6,48.9,3001,1017,5
20210813 11:34:13,17.1,57.7,3720,7.7,48.9,2999,1152,6
20210813 11:34:14,17.1,57.8,3720,7.6,49.0,3001,800,4
20210813 11:34:15,17.1,57.8,3722,7.5,48.9,2999,800,4
20210813 11:34:16,17.1,57.8,3720,7.6,48.9,2999,609,3
20210813 11:34:17,17.1,57.8,3722,7.7,48.9,2999,717,4
20210813 11:34:18,17.1,57.8,3722,7.7,48.9,3001,1018,5
20210813 11:34:19,17.1,57.8,3722,7.6,48.9,3001,735,4
20210813 11:34:20,17.1,57.8,3722,7.7,48.9,2999,800,4
20210813 11:34:21,17.1,57.8,3722,7.7,49.0,3001,800,4
20210813 11:34:22,17.1,57.8,3722,7.6,48.9,2999,718,4
20210813 11:34:24,17.1,57.8,3722,7.6,48.9,2999,718,4
20210813 11:34:25,17.1,57.8,3722,7.6,48.9,2999,1223,6
20210813 11:34:26,17.1,57.8,3722,7.7,48.9,2999,800,4
20210813 11:34:27,17.1,57.8,3722,7.6,48.9,2999,719,4
20210813 11:34:28,17.1,57.8,3722,7.5,48.9,2999,719,4
20210813 11:34:29,17.1,57.8,3722,7.6,48.9,3001,719,4
20210813 11:34:30,17.1,57.8,3722,7.7,48.9,2999,719,4
20210813 11:34:31,17.1,57.8,3722,7.7,48.9,2999,1262,6
20210813 11:34:32,17.1,57.8,3720,7.6,48.9,2999,798,4
20210813 11:34:33,17.1,57.7,3720,7.5,48.9,2999,777,4
20210813 11:34:34,17.1,57.7,3720,7.7,48.9,2999,718,4
20210813 11:34:35,17.0,57.7,3720,7.7,48.9,2999,716,4
20210813 11:34:36,17.0,57.7,3720,7.6,48.9,2999,935,5
20210813 11:34:37,17.1,57.7,3720,7.6,48.9,3001,1151,6
20210813 11:34:38,17.2,57.7,3722,7.6,48.9,2999,800,4
20210813 11:34:39,17.1,57.8,3722,7.6,48.9,2999,800,4
20210813 11:34:40,17.0,57.7,3720,7.6,48.9,3001,716,4
20210813 11:34:41,17.1,57.7,3720,7.5,48.9,2999,608,3
20210813 11:34:42,17.1,57.7,3720,7.6,48.9,3001,799,4
20210813 11:34:43,17.3,57.8,3722,7.6,48.9,2999,1153,6
20210813 11:34:44,17.1,57.7,3720,7.6,49.0,3001,720,4
20210813 11:34:45,17.1,57.7,3720,7.7,48.9,3001,801,4
20210813 11:34:46,17.1,57.7,3720,7.6,48.9,2999,720,4
20210813 11:34:47,17.0,57.7,3722,7.7,48.9,2999,611,3
20210813 11:34:48,17.2,57.8,3720,7.6,48.9,2999,800,4
20210813 11:34:49,17.1,57.7,3720,7.5,48.9,2999,936,5
20210813 11:34:50,17.2,57.7,3720,7.6,48.9,3001,718,4
20210813 11:34:51,17.2,57.8,3722,7.6,49.0,3001,936,5
20210813 11:34:52,16.9,57.7,3720,7.6,49.0,3001,718,4
20210813 11:34:53,17.1,57.7,3720,7.7,48.9,3001,608,3
20210813 11:34:54,17.2,57.7,3722,7.6,48.9,3001,1127,6
20210813 11:34:55,17.2,57.8,3720,7.6,48.9,3001,935,5
20210813 11:34:56,17.1,57.8,3720,7.6,48.9,2999,609,3
20210813 11:34:57,17.0,57.7,3720,7.7,48.9,2999,718,4
20210813 11:34:58,17.1,57.8,3720,7.6,48.9,2999,717,4
20210813 11:34:59,17.0,57.7,3720,7.6,48.9,2999,608,3
20210813 11:35:00,17.1,57.7,3720,7.7,48.9,2999,1153,6
20210813 11:35:01,17.1,57.7,3720,7.7,48.9,2999,1015,5
20210813 11:35:02,17.1,57.7,3720,7.7,48.9,2999,927,5
20210813 11:35:03,17.1,57.7,3720,7.6,48.9,2999,797,4
20210813 11:35:05,17.1,57.7,3720,7.6,48.9,2999,608,3
20210813 11:35:06,17.1,57.8,3720,7.6,48.9,2999,800,4
20210813 11:35:07,17.1,57.7,3720,7.7,48.9,2999,1153,6
20210813 11:35:08,17.1,57.7,3720,7.7,48.9,2999,864,4
20210813 11:35:09,17.1,57.8,3722,7.6,48.9,2999,802,4
20210813 11:35:10,17.0,57.8,3722,7.6,48.9,2999,800,4
20210813 11:35:11,17.0,57.8,3720,7.7,48.9,2999,720,4
20210813 11:35:12,17.1,57.8,3722,7.7,48.9,2999,800,4
20210813 11:35:13,17.1,57.8,3722,7.6,48.9,2999,1153,6
20210813 11:35:14,17.1,57.8,3722,7.6,48.9,2999,610,3
20210813 11:35:15,17.1,57.8,3722,7.6,48.9,2999,934,5
20210813 11:35:16,16.9,57.8,3720,7.6,48.9,3001,610,3
20210813 11:35:17,16.9,57.8,3720,7.5,48.9,2999,717,4
20210813 11:35:18,17.1,57.7,3722,7.7,48.9,2999,799,4
20210813 11:35:19,17.3,57.8,3722,7.6,48.9,2999,1152,6
20210813 11:35:20,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:35:21,17.1,57.8,3722,7.6,48.9,2999,798,4
20210813 11:35:22,17.1,57.8,3720,7.5,48.9,2999,609,3
20210813 11:35:23,16.9,57.7,3720,7.6,48.9,2999,716,4
20210813 11:35:24,17.1,57.7,3720,7.6,48.9,2999,1017,5
20210813 11:35:25,17.2,57.8,3722,7.6,48.9,2999,1153,6
20210813 11:35:26,17.1,57.8,3720,7.6,48.9,2999,718,4
20210813 11:35:27,17.0,57.7,3720,7.6,48.9,2999,801,4
20210813 11:35:28,17.0,57.7,3720,7.7,48.9,2999,609,3
20210813 11:35:29,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:35:30,17.2,57.8,3722,7.6,48.9,2999,1018,5
20210813 11:35:31,17.1,57.8,3720,7.6,48.9,2999,1153,6
20210813 11:35:32,17.1,57.8,3720,7.6,48.9,2999,800,4
20210813 11:35:33,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:35:34,17.0,57.7,3722,7.7,48.9,2999,717,4
20210813 11:35:35,17.1,57.8,3720,7.6,48.9,2999,718,4
20210813 11:35:36,17.0,57.7,3720,7.6,48.9,2999,1017,5
20210813 11:35:37,17.2,57.8,3722,7.6,48.9,2999,718,4
20210813 11:35:38,17.1,57.8,3720,7.7,48.9,2999,799,4
20210813 11:35:39,17.0,57.8,3722,7.7,48.9,2999,799,4
20210813 11:35:40,17.0,57.8,3722,7.7,48.9,2999,717,4
20210813 11:35:41,17.1,57.8,3722,7.7,48.9,2999,610,3
20210813 11:35:42,17.1,57.8,3722,7.5,48.9,2999,935,5
20210813 11:35:43,17.1,57.7,3720,7.5,48.9,2999,717,4
20210813 11:35:44,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:35:45,17.0,57.7,3720,7.7,48.9,2999,719,4
20210813 11:35:47,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:35:48,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:35:49,17.3,57.8,3720,7.6,48.9,2999,1153,6
20210813 11:35:50,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:35:51,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:35:52,17.0,57.7,3720,7.6,48.9,2999,716,4
20210813 11:35:53,17.1,57.8,3722,7.6,48.9,2999,720,4
20210813 11:35:54,17.0,57.8,3720,7.6,48.9,2999,935,5
20210813 11:35:55,17.1,57.8,3722,7.6,48.9,2999,1153,6
20210813 11:35:56,17.1,57.8,3722,7.6,48.9,2999,799,4
20210813 11:35:57,17.1,57.7,3720,7.7,48.9,2999,935,5
20210813 11:35:58,16.9,57.7,3722,7.6,48.9,2999,717,4
20210813 11:35:59,17.0,57.7,3720,7.7,48.9,2999,623,3
20210813 11:36:00,17.1,57.7,3720,7.6,48.9,2999,934,5
20210813 11:36:01,17.1,57.7,3720,7.6,48.9,2999,1261,6
20210813 11:36:02,17.1,57.7,3720,7.7,48.9,2999,719,4
20210813 11:36:03,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:36:04,17.0,57.7,3720,7.6,48.9,2999,715,4
20210813 11:36:05,17.1,57.7,3720,7.7,48.9,2999,609,3
20210813 11:36:06,17.1,57.7,3720,7.6,48.9,2999,935,5
20210813 11:36:07,17.1,57.7,3720,7.7,48.9,2999,938,5
20210813 11:36:08,17.2,57.7,3720,7.6,48.9,2999,719,4
20210813 11:36:09,17.1,57.7,3718,7.6,48.9,2999,935,5
20210813 11:36:10,17.0,57.7,3720,7.7,48.9,2999,719,4
20210813 11:36:11,17.1,57.7,3720,7.7,48.9,2999,718,4
20210813 11:36:12,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:36:13,17.1,57.7,3720,7.6,48.9,2999,935,5
20210813 11:36:14,17.1,57.7,3720,7.6,48.9,2999,610,3
20210813 11:36:15,17.1,57.7,3720,7.7,48.9,2999,725,4
20210813 11:36:16,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:36:17,17.2,57.8,3722,7.5,48.9,2999,609,3
20210813 11:36:18,17.1,57.7,3720,7.6,48.9,2999,1155,6
20210813 11:36:19,17.1,57.8,3722,7.7,48.9,2999,1017,5
20210813 11:36:20,17.1,57.7,3722,7.6,48.9,2999,716,4
20210813 11:36:21,17.1,57.8,3720,7.6,48.9,2999,717,4
20210813 11:36:22,17.0,57.8,3722,7.6,48.9,2999,717,4
20210813 11:36:23,17.1,57.8,3722,7.7,48.9,2999,799,4
20210813 11:36:24,17.1,57.7,3720,7.6,48.9,2999,1152,6
20210813 11:36:25,17.2,57.7,3722,7.6,48.9,2999,1018,5
20210813 11:36:26,17.1,57.7,3722,7.6,48.9,2999,933,5
20210813 11:36:27,17.0,57.8,3722,7.6,48.9,2999,798,4
20210813 11:36:28,17.0,57.7,3720,7.6,48.9,2999,716,4
20210813 11:36:30,17.1,57.8,3720,7.6,48.9,2999,800,4
20210813 11:36:31,17.1,57.8,3720,7.6,48.9,2999,1152,6
20210813 11:36:32,17.2,57.8,3722,7.6,48.9,2999,610,3
20210813 11:36:33,17.1,57.7,3720,7.6,48.9,2999,800,4
20210813 11:36:34,17.0,57.7,3720,7.6,48.9,2999,800,4
20210813 11:36:35,17.1,57.7,3720,7.5,48.9,2999,718,4
20210813 11:36:36,17.1,57.7,3720,7.6,48.9,2999,801,4
20210813 11:36:37,17.2,57.7,3720,7.7,48.9,2999,1018,5
20210813 11:36:38,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:36:39,17.1,57.8,3722,7.6,48.9,2999,800,4
20210813 11:36:40,17.0,57.7,3720,7.7,48.9,2999,718,4
20210813 11:36:41,17.1,57.7,3720,7.7,48.9,2999,717,4
20210813 11:36:42,17.2,57.7,3722,7.6,48.9,2999,954,5
20210813 11:36:43,17.3,57.7,3720,7.5,48.9,2999,1149,6
20210813 11:36:44,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:36:45,16.9,57.7,3720,7.7,48.9,2999,799,4
20210813 11:36:46,17.1,57.7,3722,7.6,48.9,2999,717,4
20210813 11:36:47,17.2,57.7,3720,7.7,48.9,2999,717,4
20210813 11:36:48,17.1,57.7,3720,7.6,48.9,2999,1017,5
20210813 11:36:49,17.1,57.7,3720,7.6,48.9,2999,1154,6
20210813 11:36:50,17.0,57.7,3720,7.6,48.9,2999,797,4
20210813 11:36:51,17.0,57.7,3720,7.7,48.9,2999,798,4
20210813 11:36:52,16.9,57.8,3722,7.6,48.9,2999,717,4
20210813 11:36:53,17.1,57.8,3722,7.6,48.9,2999,718,4
20210813 11:36:54,17.1,57.8,3722,7.6,48.9,2999,1018,5
20210813 11:36:55,17.1,57.8,3722,7.7,48.9,2999,1154,6
20210813 11:36:56,17.0,57.7,3720,7.7,48.9,2999,801,4
20210813 11:36:57,16.9,57.7,3720,7.6,48.9,2999,800,4
20210813 11:36:58,17.1,57.8,3720,7.6,48.9,2999,718,4
20210813 11:36:59,17.1,57.7,3720,7.7,48.9,2999,718,4
20210813 11:37:00,17.3,57.8,3722,7.6,48.9,2999,935,5
20210813 11:37:01,17.2,57.8,3722,7.6,48.9,2999,718,4
20210813 11:37:02,17.1,57.7,3720,7.6,48.9,2999,797,4
20210813 11:37:03,17.1,57.7,3720,7.7,48.9,2999,756,4
20210813 11:37:04,17.1,57.7,3720,7.7,48.9,2999,716,4
20210813 11:37:05,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:37:06,17.1,57.7,3720,7.6,48.9,2999,1153,6
20210813 11:37:07,17.2,57.8,3722,7.7,48.9,2999,798,4
20210813 11:37:08,17.0,57.8,3722,7.6,48.9,2999,800,4
20210813 11:37:10,17.0,57.8,3720,7.6,48.9,2999,716,4
20210813 11:37:11,17.1,57.7,3720,7.6,48.9,2999,720,4
20210813 11:37:12,17.2,57.8,3722,7.6,48.9,2999,933,5
20210813 11:37:13,17.1,57.8,3722,7.7,48.9,2999,1261,6
20210813 11:37:14,17.1,57.8,3722,7.7,48.9,2999,798,4
20210813 11:37:15,17.1,57.8,3722,7.6,48.9,2999,933,5
20210813 11:37:16,17.1,57.8,3722,7.6,48.9,2999,717,4
20210813 11:37:17,17.1,57.8,3722,7.7,48.9,2999,717,4
20210813 11:37:18,17.2,57.8,3722,7.7,48.9,2999,933,5
20210813 11:37:19,17.2,57.8,3722,7.6,48.9,2999,1155,6
20210813 11:37:20,17.0,57.8,3722,7.6,48.9,2999,719,4
20210813 11:37:21,17.0,57.8,3722,7.7,48.9,2999,935,5
20210813 11:37:22,17.0,57.8,3720,7.6,48.9,2999,719,4
20210813 11:37:23,17.1,57.8,3722,7.6,48.9,2999,608,3
20210813 11:37:24,17.0,57.7,3720,7.7,48.9,2999,936,5
20210813 11:37:25,17.2,57.8,3722,7.6,48.9,2999,935,5
20210813 11:37:26,16.9,57.7,3720,7.6,48.9,2999,716,4
20210813 11:37:27,17.0,57.8,3722,7.6,48.9,2999,932,5
20210813 11:37:28,17.1,57.8,3722,7.7,48.9,2999,716,4
20210813 11:37:29,17.2,57.8,3722,7.6,48.9,2999,608,3
20210813 11:37:30,17.1,57.7,3720,7.6,48.9,2999,989,6
20210813 11:37:31,17.1,57.8,3722,7.6,48.9,2999,935,5
20210813 11:37:32,17.1,57.8,3722,7.7,48.9,2999,716,4
20210813 11:37:33,17.0,57.8,3720,7.6,48.9,2999,716,4
20210813 11:37:34,17.0,57.7,3720,7.6,48.9,2999,718,4
20210813 11:37:35,17.3,57.7,3720,7.6,48.9,2999,745,4
20210813 11:37:36,17.2,57.7,3720,7.7,48.9,2999,1262,6
20210813 11:37:37,17.0,57.7,3720,7.7,48.9,2999,934,5
20210813 11:37:38,16.9,57.7,3720,7.6,48.9,2999,934,5
20210813 11:37:39,17.0,57.7,3720,7.5,48.9,2999,717,4
20210813 11:37:40,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:37:41,17.1,57.7,3720,7.7,48.9,2999,800,4
20210813 11:37:42,17.1,57.7,3720,7.7,48.9,2999,1155,6
20210813 11:37:43,17.1,57.7,3720,7.6,48.9,2999,719,4
20210813 11:37:44,17.1,57.7,3720,7.6,48.9,2999,936,5
20210813 11:37:45,17.1,57.7,3720,7.6,48.9,2999,718,4
20210813 11:37:46,17.2,57.7,3720,7.6,48.9,2999,718,4
20210813 11:37:48,17.1,57.7,3720,7.7,48.9,2999,800,4
20210813 11:37:49,17.1,57.7,3720,7.6,48.9,2999,1153,6
20210813 11:37:50,17.1,57.7,3720,7.6,48.9,2999,609,3
20210813 11:37:51,17.1,57.7,3720,7.7,48.9,2999,800,4
20210813 11:37:52,17.1,57.7,3720,7.7,48.9,2999,718,4
20210813 11:37:53,17.1,57.7,3720,7.6,48.9,2999,610,3
20210813 11:37:54,17.4,57.8,3722,7.6,48.9,2999,896,5
20210813 11:37:55,17.1,57.7,3720,7.6,48.9,2999,1016,5
20210813 11:37:56,17.0,57.7,3720,7.7,48.9,2999,608,3
20210813 11:37:57,17.1,57.7,3720,7.7,48.9,2999,797,4
20210813 11:37:58,17.1,57.7,3720,7.6,48.9,2999,717,4
20210813 11:37:59,17.1,57.7,3720,7.6,48.9,2999,716,4
20210813 11:38:00,17.1,57.7,3720,7.7,48.9,2999,1017,5
20210813 11:38:01,17.2,57.7,3720,7.7,48.9,2999,1152,6
